Date,ZC025YR,ZC050YR,ZC075YR,ZC100YR,ZC200YR,ZC500YR,ZC1000YR,ZC2000YR,ZC3000YR
2022-04-22,0.05036,0.050633,0.050849,0.051016,0.051319,0.050686,0.04907,0.047228,0.04634
2022-04-25,0.052308,0.05288,0.053341,0.053705,0.054445,0.053615,0.051068,0.048434,0.04728
2022-04-26,0.052041,0.052416,0.052713,0.052942,0.053357,0.052502,0.050373,0.04807,0.047004
2022-04-27,0.051872,0.052129,0.052324,0.052467,0.052648,0.051626,0.049611,0.047498,0.046522
2022-04-28,0.051835,0.052182,0.052452,0.052656,0.052987,0.051992,0.049823,0.047619,0.046641
2022-04-29,0.053358,0.053723,0.054002,0.054209,0.0545,0.053227,0.050724,0.048324,0.047303
2022-05-02,0.052528,0.052928,0.053239,0.053474,0.053853,0.052703,0.050238,0.04781,0.046761
2022-05-03,0.051223,0.051444,0.051609,0.051725,0.051837,0.05078,0.048853,0.046906,0.046029
2022-05-04,0.050377,0.050837,0.051209,0.051504,0.052113,0.051477,0.049378,0.047032,0.045938
2022-05-05,0.049771,0.050131,0.050414,0.050632,0.051019,0.050171,0.048148,0.046067,0.045141
2022-05-06,0.049916,0.050321,0.050645,0.050899,0.051394,0.05067,0.048625,0.046391,0.045357
2022-05-09,0.050438,0.050417,0.050373,0.050312,0.04995,0.048581,0.046941,0.045446,0.04479
2022-05-10,0.05076,0.051136,0.051432,0.051659,0.052057,0.051136,0.048972,0.046743,0.045747
2022-05-11,0.05046,0.050601,0.050698,0.050757,0.050718,0.049584,0.047786,0.04603,0.045249
2022-05-12,0.049854,0.050077,0.050248,0.050377,0.050568,0.049814,0.048175,0.046326,0.04543
2022-05-13,0.050328,0.050824,0.051221,0.051534,0.052158,0.05137,0.04908,0.046718,0.045681
2022-05-16,0.049131,0.049693,0.050153,0.050524,0.051348,0.050917,0.048805,0.046397,0.045277
2022-05-17,0.049545,0.050135,0.050612,0.050992,0.051791,0.051094,0.048685,0.046206,0.045134
2022-05-18,0.048463,0.048641,0.048775,0.048873,0.048993,0.048247,0.046754,0.045099,0.044301
2022-05-19,0.048155,0.048496,0.048764,0.048969,0.049325,0.048488,0.046583,0.044734,0.043952
2022-05-20,0.048753,0.048978,0.04915,0.049277,0.049455,0.048637,0.046955,0.04515,0.044305
2022-05-23,0.050079,0.050565,0.05095,0.051251,0.051817,0.050866,0.048425,0.045982,0.04493
2022-05-24,0.049657,0.049837,0.04997,0.050062,0.050131,0.049169,0.047426,0.045588,0.044729
2022-05-25,0.049568,0.05,0.050345,0.050615,0.051142,0.050371,0.048233,0.045971,0.044951
2022-05-26,0.049535,0.050035,0.050436,0.050751,0.051382,0.050597,0.048296,0.045921,0.044877
2022-05-27,0.049733,0.049999,0.050201,0.050349,0.050547,0.049548,0.047581,0.045586,0.044692
2022-05-30,0.050092,0.050431,0.050694,0.050889,0.051185,0.050097,0.047864,0.045667,0.044715
2022-05-31,0.049511,0.049701,0.049839,0.049933,0.049988,0.0489,0.047004,0.045079,0.044203
2022-06-01,0.051134,0.051611,0.051989,0.052282,0.05282,0.051792,0.04921,0.046506,0.045289
2022-06-02,0.050824,0.051145,0.051389,0.051567,0.051796,0.050553,0.048157,0.045784,0.044741
2022-06-03,0.050508,0.050823,0.051061,0.051234,0.051442,0.050154,0.04772,0.045321,0.044268
2022-06-06,0.050342,0.050626,0.050831,0.05097,0.051043,0.049435,0.046798,0.044446,0.043494
2022-06-07,0.050171,0.050158,0.050114,0.050046,0.049605,0.047864,0.045768,0.043909,0.043115
2022-06-08,0.050803,0.050725,0.050629,0.05052,0.049999,0.048343,0.046425,0.044562,0.04369
2022-06-09,0.051607,0.051773,0.051878,0.051932,0.051776,0.050003,0.047434,0.045131,0.044173
2022-06-10,0.052136,0.052319,0.05244,0.052511,0.052425,0.050813,0.0483,0.045835,0.04473
2022-06-13,0.051602,0.051813,0.051961,0.052054,0.052037,0.050504,0.048003,0.045517,0.044396
2022-06-14,0.052321,0.052671,0.05293,0.053112,0.053278,0.051588,0.048609,0.045777,0.044567
2022-06-15,0.053094,0.053294,0.053426,0.0535,0.053379,0.051505,0.04867,0.046002,0.044845
2022-06-16,0.052353,0.05243,0.052456,0.052442,0.052097,0.050143,0.047548,0.045187,0.044172
2022-06-17,0.052556,0.052647,0.052686,0.052682,0.052362,0.050407,0.047753,0.045288,0.044214
2022-06-20,0.051984,0.052058,0.052083,0.052067,0.051718,0.049761,0.047178,0.044848,0.043856
2022-06-21,0.054013,0.054044,0.054028,0.053973,0.053485,0.05124,0.048406,0.04585,0.04475
2022-06-22,0.054991,0.055256,0.055435,0.055541,0.055447,0.053261,0.049915,0.046836,0.045534
2022-06-23,0.055356,0.055203,0.055026,0.054831,0.053943,0.051295,0.048478,0.046091,0.045088
2022-06-24,0.055892,0.05575,0.055587,0.055407,0.054598,0.052183,0.049522,0.047066,0.045955
2022-06-27,0.056407,0.056306,0.05617,0.056007,0.055183,0.052457,0.049434,0.046891,0.04584
2022-06-28,0.056452,0.056399,0.056305,0.056179,0.055459,0.052836,0.04979,0.047153,0.046044
2022-06-29,0.056943,0.056679,0.056406,0.056128,0.055011,0.052172,0.049416,0.047153,0.046207
2022-06-30,0.057398,0.057467,0.057472,0.057424,0.056862,0.054085,0.050619,0.047719,0.046564
2022-07-01,0.056992,0.056935,0.056833,0.056695,0.055905,0.053037,0.04977,0.047077,0.045996
2022-07-04,0.057806,0.058015,0.058137,0.058188,0.057879,0.055199,0.051464,0.048208,0.046883
2022-07-05,0.057634,0.057389,0.057131,0.056865,0.055769,0.052875,0.049953,0.047434,0.04634
2022-07-06,0.059271,0.059241,0.059155,0.059025,0.058201,0.055013,0.051302,0.048233,0.047005
2022-07-07,0.057995,0.057903,0.057772,0.05761,0.056759,0.053845,0.050527,0.047631,0.046397
2022-07-08,0.058598,0.058575,0.058502,0.058388,0.057651,0.054745,0.05126,0.048192,0.046889
2022-07-11,0.058694,0.058723,0.058694,0.058616,0.057974,0.055111,0.05155,0.0484,0.047068
2022-07-12,0.058103,0.05822,0.058267,0.058254,0.05779,0.05507,0.05147,0.048273,0.046933
2022-07-13,0.058337,0.058343,0.058294,0.058199,0.05751,0.054612,0.051086,0.048014,0.046727
2022-07-14,0.05868,0.058464,0.058223,0.057964,0.056827,0.053589,0.050268,0.047569,0.046472
2022-07-15,0.058779,0.058944,0.059024,0.059032,0.058563,0.055528,0.051532,0.048185,0.046868
2022-07-18,0.058315,0.058302,0.058237,0.058128,0.057401,0.054482,0.051006,0.048036,0.046811
2022-07-19,0.058433,0.058439,0.058391,0.0583,0.057638,0.054845,0.05141,0.048337,0.04702
2022-07-20,0.058633,0.05834,0.058036,0.057726,0.056478,0.053293,0.050186,0.047615,0.046534
2022-07-21,0.059468,0.059271,0.059046,0.058799,0.057692,0.05444,0.051021,0.048161,0.04697
2022-07-22,0.058995,0.058948,0.05885,0.058709,0.05787,0.054719,0.051051,0.047937,0.046654
2022-07-25,0.05899,0.058803,0.058584,0.058341,0.057223,0.053871,0.050344,0.047474,0.046314
2022-07-26,0.058871,0.058915,0.058895,0.058824,0.058182,0.055224,0.051521,0.048263,0.046893
2022-07-27,0.057946,0.057538,0.057138,0.056748,0.055298,0.052053,0.049168,0.046846,0.045868
2022-07-28,0.059135,0.058879,0.058605,0.058319,0.057118,0.053873,0.050603,0.047883,0.046743
2022-07-29,0.059132,0.059202,0.059205,0.059152,0.058553,0.055592,0.051815,0.048471,0.047063
2022-08-01,0.058145,0.057907,0.057649,0.057377,0.05622,0.053052,0.04986,0.047262,0.046198
2022-08-02,0.058147,0.058233,0.05825,0.058211,0.057661,0.054803,0.051131,0.047914,0.046576
2022-08-03,0.058658,0.058566,0.058429,0.058256,0.05733,0.054135,0.050566,0.047631,0.046452
2022-08-04,0.058219,0.05819,0.058109,0.057984,0.057199,0.054163,0.050628,0.047702,0.04653
2022-08-05,0.059361,0.059503,0.059571,0.059577,0.059166,0.056485,0.0528,0.049374,0.047881
2022-08-08,0.058992,0.05886,0.058693,0.058498,0.05754,0.054459,0.051069,0.048186,0.046981
2022-08-09,0.058654,0.058636,0.058563,0.058446,0.057681,0.054644,0.051047,0.047992,0.046739
2022-08-10,0.058792,0.058654,0.058479,0.058276,0.057287,0.05413,0.050684,0.047793,0.046598
2022-08-11,0.058939,0.05887,0.058752,0.058597,0.057719,0.054564,0.050965,0.047951,0.046723
2022-08-12,0.058812,0.058214,0.057651,0.05712,0.055285,0.05174,0.049014,0.046994,0.046168
2022-08-15,0.059531,0.059585,0.059574,0.059509,0.058874,0.055881,0.052132,0.048875,0.047524
2022-08-16,0.059154,0.0588,0.058444,0.058091,0.056726,0.053465,0.050405,0.047871,0.046791
2022-08-17,0.059888,0.06002,0.060073,0.060059,0.059545,0.05652,0.052526,0.049003,0.047535
2022-08-18,0.059136,0.058701,0.058274,0.057857,0.056308,0.052842,0.049784,0.047373,0.046376
2022-08-19,0.060181,0.060231,0.060217,0.060147,0.059498,0.056458,0.052627,0.049228,0.04779
2022-08-22,0.059978,0.05995,0.059865,0.059734,0.058892,0.055604,0.051736,0.048472,0.047141
2022-08-23,0.060711,0.060448,0.060163,0.059863,0.058582,0.055064,0.051494,0.048546,0.047322
2022-08-24,0.060972,0.060939,0.060844,0.0607,0.059793,0.056278,0.052179,0.048773,0.047403
2022-08-25,0.061378,0.060945,0.060515,0.060089,0.058471,0.054694,0.051225,0.048398,0.047206
2022-08-26,0.061901,0.061312,0.060745,0.0602,0.058235,0.054088,0.050626,0.047989,0.046918
2022-08-29,0.062213,0.062071,0.061882,0.061656,0.060517,0.056766,0.052616,0.049128,0.047687
2022-08-30,0.060977,0.060817,0.060614,0.060376,0.059211,0.055484,0.051445,0.048134,0.046797
2022-08-31,0.060322,0.06017,0.05997,0.059733,0.058545,0.054692,0.050574,0.047383,0.046171
2022-09-01,0.060129,0.059923,0.05969,0.059434,0.058284,0.0549,0.051286,0.048153,0.046806
2022-09-02,0.059051,0.058929,0.058762,0.05856,0.057523,0.054073,0.050274,0.047159,0.045905
2022-09-05,0.059459,0.059184,0.058886,0.058573,0.057245,0.053629,0.050043,0.047223,0.046107
2022-09-06,0.060347,0.059957,0.059563,0.05917,0.057643,0.053959,0.050512,0.047723,0.046562
2022-09-07,0.06017,0.05968,0.059202,0.058736,0.057015,0.053199,0.049861,0.04724,0.046159
2022-09-08,0.061206,0.060936,0.060639,0.060321,0.058943,0.055079,0.051174,0.04807,0.046832
2022-09-09,0.06066,0.060458,0.060223,0.059962,0.058765,0.055179,0.05138,0.048225,0.046923
2022-09-12,0.060199,0.059906,0.059593,0.059266,0.057896,0.054223,0.050578,0.04765,0.046462
2022-09-13,0.061539,0.061153,0.060761,0.060367,0.058819,0.055021,0.051408,0.048435,0.047183
2022-09-14,0.062236,0.062054,0.061829,0.06157,0.060326,0.056427,0.052271,0.048942,0.047625
2022-09-15,0.061691,0.061609,0.061474,0.061297,0.060307,0.056766,0.052698,0.049217,0.047766
2022-09-16,0.061759,0.061715,0.061615,0.06147,0.060586,0.057205,0.05317,0.049568,0.048016
2022-09-19,0.062134,0.061967,0.061757,0.061514,0.060335,0.056596,0.052549,0.049208,0.047848
2022-09-20,0.062282,0.061851,0.061417,0.060982,0.059291,0.055219,0.051469,0.048569,0.047412
2022-09-21,0.062496,0.062228,0.061935,0.061624,0.060284,0.056539,0.052667,0.049375,0.047974
2022-09-22,0.061821,0.061602,0.061345,0.061058,0.059735,0.055772,0.051665,0.048458,0.047216
2022-09-23,0.062112,0.061958,0.061755,0.061514,0.060304,0.056363,0.052107,0.048721,0.047399
2022-09-26,0.062795,0.062619,0.062397,0.06214,0.060893,0.056942,0.052703,0.049286,0.047928
2022-09-27,0.062625,0.062283,0.061926,0.061559,0.060063,0.05618,0.052363,0.049214,0.047896
2022-09-28,0.062793,0.062478,0.062139,0.061783,0.060274,0.056179,0.052127,0.048952,0.047699
2022-09-29,0.063543,0.06335,0.063111,0.062835,0.061504,0.057322,0.052879,0.049366,0.047995
2022-09-30,0.063738,0.0635,0.063224,0.062919,0.061522,0.057367,0.053022,0.049512,0.048101
2022-10-03,0.06381,0.063469,0.063105,0.062723,0.061121,0.056818,0.052596,0.049321,0.048038
2022-10-04,0.064729,0.064827,0.064831,0.064757,0.063924,0.05984,0.05477,0.050572,0.048917
2022-10-05,0.064216,0.063688,0.063166,0.062652,0.060709,0.056244,0.052264,0.049201,0.047972
2022-10-06,0.063855,0.063513,0.063149,0.062769,0.06118,0.056918,0.052681,0.04925,0.047848
2022-10-07,0.064738,0.064406,0.064048,0.063672,0.062075,0.05772,0.053361,0.049855,0.048434
2022-10-10,0.064427,0.063918,0.063415,0.062921,0.061055,0.056762,0.052844,0.049626,0.048255
2022-10-11,0.065048,0.064819,0.064542,0.064227,0.062743,0.058187,0.053423,0.049724,0.048306
2022-10-12,0.065207,0.064752,0.064291,0.063828,0.062009,0.057555,0.053338,0.049904,0.04847
2022-10-13,0.064928,0.064536,0.064128,0.063709,0.062005,0.057604,0.053317,0.049847,0.04842
2022-10-14,0.066026,0.065705,0.065353,0.064977,0.063348,0.058791,0.054174,0.050468,0.048976
2022-10-17,0.065523,0.06537,0.065162,0.064911,0.063629,0.059357,0.054593,0.050553,0.048874
2022-10-18,0.06505,0.064483,0.063926,0.06338,0.061341,0.056738,0.05266,0.049467,0.048159
2022-10-19,0.065289,0.064992,0.064665,0.064315,0.062792,0.058488,0.054025,0.050255,0.048663
2022-10-20,0.064716,0.064288,0.063851,0.063411,0.061675,0.057374,0.05324,0.049791,0.048322
2022-10-21,0.063872,0.063328,0.062794,0.062273,0.06033,0.055965,0.052073,0.04894,0.047622
2022-10-24,0.064217,0.064141,0.064001,0.063811,0.06271,0.058671,0.053999,0.05002,0.048373
2022-10-25,0.063795,0.063447,0.063077,0.062693,0.061089,0.056818,0.052606,0.049243,0.047885
2022-10-26,0.064167,0.064264,0.064267,0.064192,0.063348,0.059225,0.05411,0.049873,0.048202
2022-10-27,0.064029,0.063369,0.062734,0.062126,0.059945,0.055386,0.051597,0.048686,0.04749
2022-10-28,0.064356,0.063992,0.063604,0.063198,0.061496,0.05694,0.052488,0.049055,0.04772
2022-10-31,0.064459,0.064095,0.063705,0.063295,0.061569,0.056918,0.052385,0.04895,0.047641
2022-11-01,0.064194,0.063588,0.062996,0.062418,0.060277,0.055531,0.051457,0.048442,0.047269
2022-11-02,0.064283,0.063969,0.063624,0.063258,0.061675,0.057259,0.052769,0.049119,0.047629
2022-11-03,0.065805,0.065102,0.064426,0.063776,0.061434,0.056506,0.052404,0.049298,0.048041
2022-11-04,0.0675,0.067152,0.06677,0.066363,0.0646,0.059681,0.054724,0.050796,0.049234
2022-11-07,0.066768,0.066546,0.06627,0.06595,0.064409,0.059572,0.054456,0.050457,0.048917
2022-11-08,0.065179,0.064651,0.064127,0.063609,0.06164,0.057052,0.052859,0.049483,0.048072
2022-11-09,0.066479,0.065945,0.065406,0.064867,0.062772,0.05774,0.053148,0.049675,0.048321
2022-11-10,0.066991,0.066367,0.065753,0.065153,0.062912,0.057866,0.053424,0.049987,0.048595
2022-11-11,0.066961,0.066582,0.066174,0.065743,0.063914,0.058926,0.053972,0.05008,0.048541
2022-11-14,0.066883,0.066395,0.065896,0.065393,0.063402,0.05847,0.053793,0.050044,0.048505
2022-11-15,0.066186,0.065593,0.065006,0.064429,0.062254,0.057275,0.052841,0.049409,0.048023
2022-11-16,0.066312,0.065685,0.065069,0.064468,0.06223,0.057225,0.052843,0.04947,0.048108
2022-11-17,0.066905,0.066484,0.066037,0.065572,0.063639,0.058519,0.053559,0.049773,0.048312
2022-11-18,0.0664,0.06576,0.065134,0.064523,0.062253,0.057184,0.052737,0.049271,0.047853
2022-11-21,0.066798,0.066202,0.065612,0.065029,0.062823,0.057724,0.053123,0.049493,0.048004
2022-11-22,0.066517,0.065934,0.065352,0.064773,0.062552,0.05732,0.052581,0.048938,0.047487
2022-11-23,0.066785,0.066084,0.065401,0.064739,0.062312,0.057017,0.052468,0.048971,0.047551
2022-11-24,0.06703,0.066624,0.066188,0.065732,0.06381,0.058626,0.053503,0.049471,0.047869
2022-11-25,0.066732,0.066457,0.066135,0.065778,0.064132,0.059191,0.053985,0.04973,0.048003
2022-11-28,0.066221,0.065704,0.065177,0.064644,0.062533,0.057318,0.052468,0.048776,0.047337
2022-11-29,0.065663,0.065243,0.064796,0.064327,0.062367,0.057141,0.052116,0.048405,0.047029
2022-11-30,0.065241,0.064878,0.064487,0.064075,0.062334,0.057592,0.05284,0.048995,0.047427
2022-12-01,0.064875,0.06416,0.063472,0.06281,0.060424,0.055399,0.051231,0.048113,0.046867
2022-12-02,0.065298,0.064741,0.064186,0.063638,0.061553,0.056698,0.052289,0.048798,0.047362
2022-12-05,0.065375,0.064911,0.064437,0.06396,0.06207,0.057386,0.052918,0.049277,0.047759
2022-12-06,0.065813,0.065243,0.064677,0.064118,0.061993,0.05707,0.052648,0.049229,0.047854
2022-12-07,0.066229,0.065911,0.065558,0.065178,0.063515,0.058792,0.053948,0.050006,0.048401
2022-12-08,0.065598,0.065019,0.064444,0.063877,0.061725,0.056751,0.052303,0.048887,0.047522
2022-12-09,0.065758,0.065089,0.064441,0.063814,0.061528,0.056591,0.052363,0.049075,0.04772
2022-12-12,0.06718,0.066868,0.066515,0.06613,0.064411,0.059429,0.054315,0.050258,0.048652
2022-12-13,0.067188,0.066503,0.065836,0.06519,0.062822,0.05766,0.053221,0.049792,0.048392
2022-12-14,0.066542,0.066118,0.065673,0.065214,0.063332,0.058424,0.053643,0.049837,0.048299
2022-12-15,0.067237,0.066921,0.066561,0.066167,0.0644,0.059257,0.054007,0.049928,0.04835
2022-12-16,0.066184,0.065735,0.06527,0.064793,0.062867,0.057947,0.053234,0.049539,0.048062
2022-12-19,0.06555,0.065163,0.064747,0.064308,0.062454,0.057445,0.052582,0.048966,0.047618
2022-12-20,0.065728,0.06535,0.064943,0.064514,0.062695,0.057757,0.052916,0.049228,0.047817
2022-12-21,0.064963,0.064313,0.063684,0.063076,0.06086,0.056084,0.052011,0.048867,0.047581
2022-12-22,0.065026,0.064542,0.06405,0.063556,0.061618,0.056886,0.052485,0.04906,0.04769
2022-12-23,0.064585,0.064141,0.063685,0.063222,0.061369,0.056714,0.052291,0.048809,0.047408
2022-12-26,0.065657,0.065215,0.064755,0.064283,0.062373,0.057484,0.052816,0.049202,0.047778
2022-12-27,0.065193,0.06468,0.064164,0.06365,0.061663,0.056918,0.05253,0.049039,0.047606
2022-12-28,0.065486,0.065051,0.064596,0.064128,0.062216,0.05728,0.052581,0.049026,0.047662
2022-12-29,0.066042,0.065911,0.065718,0.065473,0.064167,0.05965,0.054567,0.050312,0.048571
2022-12-30,0.066398,0.065815,0.065237,0.064665,0.062498,0.057481,0.052977,0.049488,0.048082
2023-01-02,0.065969,0.065365,0.064766,0.064176,0.06194,0.056796,0.052249,0.048846,0.04752
2023-01-03,0.066709,0.066319,0.065899,0.065455,0.063572,0.058441,0.053359,0.049387,0.047825
2023-01-04,0.066247,0.065694,0.065136,0.064576,0.062398,0.057151,0.052368,0.048779,0.047393
2023-01-05,0.066015,0.065646,0.065248,0.064827,0.063035,0.058125,0.053207,0.049269,0.047682
2023-01-06,0.065856,0.065187,0.064536,0.063903,0.061578,0.056483,0.052074,0.048647,0.047242
2023-01-09,0.065608,0.064993,0.064387,0.063792,0.061554,0.056456,0.051923,0.048402,0.046972
2023-01-10,0.065835,0.065363,0.064875,0.064375,0.062359,0.057224,0.052335,0.048548,0.047054
2023-01-11,0.065387,0.064885,0.064374,0.063858,0.061829,0.056839,0.052161,0.048483,0.046999
2023-01-12,0.065086,0.064601,0.064105,0.063604,0.061613,0.05667,0.052011,0.048357,0.046889
2023-01-13,0.065394,0.0652,0.064947,0.064646,0.063141,0.058256,0.052974,0.048747,0.047085
2023-01-16,0.06536,0.064883,0.064392,0.063893,0.061888,0.056833,0.052039,0.048307,0.046825
2023-01-17,0.065717,0.065267,0.0648,0.064322,0.062383,0.057408,0.052597,0.048745,0.047176
2023-01-18,0.065059,0.064626,0.064172,0.063703,0.06178,0.056773,0.051936,0.048172,0.046685
2023-01-19,0.064592,0.063952,0.06333,0.062727,0.060517,0.055697,0.051514,0.048199,0.046813
2023-01-20,0.065273,0.06496,0.064608,0.064227,0.062535,0.057668,0.052666,0.048646,0.047031
2023-01-23,0.064219,0.063316,0.06247,0.061676,0.05896,0.053821,0.049945,0.047062,0.045871
2023-01-24,0.064427,0.063928,0.063421,0.062912,0.060915,0.056039,0.051479,0.047875,0.046412
2023-01-25,0.064059,0.063473,0.062895,0.062327,0.060188,0.055297,0.050935,0.047535,0.046153
2023-01-26,0.065009,0.064509,0.063998,0.063482,0.061437,0.056378,0.051657,0.048036,0.046613
2023-01-27,0.064298,0.063871,0.063424,0.062963,0.061073,0.056159,0.05142,0.047735,0.04628
2023-01-30,0.063909,0.063424,0.062927,0.062424,0.060428,0.055469,0.050828,0.04726,0.045855
2023-01-31,0.063472,0.063046,0.062603,0.062148,0.060299,0.055536,0.050946,0.047325,0.045872
2023-02-01,0.063078,0.062363,0.061676,0.061018,0.058654,0.053718,0.049644,0.046578,0.045343
2023-02-02,0.063157,0.062549,0.06195,0.061363,0.059162,0.054187,0.049832,0.046555,0.045266
2023-02-03,0.064013,0.063517,0.063008,0.062493,0.060444,0.055353,0.050621,0.047064,0.045698
2023-02-06,0.063768,0.063308,0.062832,0.062347,0.060396,0.055459,0.050768,0.047118,0.04567
2023-02-07,0.063334,0.062728,0.062133,0.061551,0.059376,0.054474,0.05014,0.046751,0.045364
2023-02-08,0.062764,0.062259,0.061753,0.061248,0.059299,0.054638,0.050287,0.046736,0.045243
2023-02-09,0.06391,0.063576,0.063204,0.062802,0.061036,0.056025,0.050979,0.047086,0.045586
2023-02-10,0.063425,0.062804,0.062195,0.061599,0.059384,0.054423,0.050079,0.046736,0.045386
2023-02-13,0.062659,0.062053,0.061453,0.060864,0.058645,0.053593,0.049188,0.045961,0.044728
2023-02-14,0.063744,0.063395,0.063014,0.062609,0.060864,0.056019,0.051149,0.047285,0.045746
2023-02-15,0.063638,0.063101,0.062561,0.062023,0.059944,0.054993,0.050489,0.047057,0.045705
2023-02-16,0.063877,0.063151,0.062454,0.061785,0.059381,0.054345,0.05016,0.046974,0.045676
2023-02-17,0.040469,0.041464,0.042324,0.043065,0.045116,0.046841,0.046224,0.044903,0.044239
2023-02-20,0.039554,0.040297,0.040946,0.041513,0.043133,0.044775,0.044686,0.043904,0.043446
2023-02-21,0.038877,0.039725,0.040463,0.041105,0.042924,0.044679,0.044486,0.043624,0.043157
2023-02-22,0.037806,0.038646,0.039382,0.040026,0.041888,0.043867,0.043929,0.043216,0.042782
2023-02-23,0.037296,0.037982,0.03859,0.039128,0.040726,0.042655,0.043046,0.042689,0.042401
2023-02-24,0.037316,0.038316,0.039184,0.039936,0.042054,0.044039,0.043799,0.042952,0.042543
2023-02-27,0.037034,0.037987,0.038822,0.039553,0.041666,0.043912,0.043984,0.043177,0.042686
2023-02-28,0.037068,0.038091,0.038985,0.039766,0.042004,0.044302,0.04426,0.04333,0.042792
2023-03-01,0.038349,0.039174,0.039898,0.040533,0.042378,0.044379,0.044452,0.043646,0.043129
2023-03-02,0.037427,0.03822,0.038922,0.039543,0.041391,0.043616,0.044024,0.043486,0.043067
2023-03-03,0.03653,0.03738,0.038129,0.03879,0.040731,0.042966,0.043268,0.042673,0.042254
2023-03-06,0.036177,0.037399,0.038466,0.039398,0.042061,0.044756,0.044623,0.043393,0.042681
2023-03-07,0.037259,0.038317,0.039236,0.040032,0.042268,0.044338,0.044018,0.043011,0.042512
2023-03-08,0.036466,0.037057,0.037585,0.038057,0.0395,0.041427,0.042049,0.041912,0.041705
2023-03-09,0.037082,0.038073,0.038937,0.039688,0.041822,0.043916,0.043781,0.042931,0.042483
2023-03-10,0.037065,0.037974,0.038773,0.039472,0.041505,0.043717,0.043856,0.04312,0.042655
2023-03-13,0.037544,0.038536,0.039401,0.040156,0.04231,0.044478,0.044381,0.043463,0.042946
2023-03-14,0.036997,0.038169,0.039188,0.040075,0.042589,0.045025,0.044779,0.043618,0.04299
2023-03-15,0.036878,0.03809,0.039144,0.040061,0.042653,0.045139,0.044838,0.043587,0.042914
2023-03-16,0.035401,0.036452,0.037371,0.038173,0.040477,0.042866,0.042899,0.042093,0.041634
2023-03-17,0.036256,0.037309,0.038229,0.039033,0.041337,0.043705,0.043668,0.04272,0.042171
2023-03-20,0.036744,0.037849,0.03881,0.039643,0.041996,0.044232,0.043971,0.042945,0.042419
2023-03-21,0.03566,0.036805,0.037808,0.038685,0.041215,0.043886,0.043937,0.042937,0.042334
2023-03-22,0.035081,0.036505,0.037747,0.038828,0.041905,0.044942,0.044699,0.043269,0.042472
2023-03-23,0.034723,0.03554,0.036263,0.036904,0.03881,0.041141,0.041716,0.041521,0.041328
2023-03-24,0.036137,0.037363,0.038432,0.039363,0.042016,0.044656,0.044519,0.043433,0.04284
2023-03-27,0.036725,0.037435,0.038072,0.038644,0.040401,0.042801,0.0436,0.043381,0.04307
2023-03-28,0.036967,0.03811,0.039111,0.039986,0.042511,0.045162,0.045163,0.044057,0.043385
2023-03-29,0.03783,0.03882,0.039683,0.040434,0.042572,0.044697,0.044597,0.043764,0.043316
2023-03-30,0.038205,0.039332,0.040315,0.041171,0.043613,0.046036,0.04582,0.044568,0.043848
2023-03-31,0.037838,0.03892,0.039864,0.040685,0.043026,0.045355,0.04521,0.044185,0.043616
2023-04-03,0.037562,0.038716,0.03972,0.040592,0.043059,0.045427,0.045178,0.044091,0.043521
2023-04-04,0.036482,0.037489,0.038375,0.039155,0.041436,0.044004,0.044278,0.043524,0.043017
2023-04-05,0.035982,0.036712,0.037365,0.037949,0.039739,0.042139,0.0429,0.042655,0.042341
2023-04-06,0.037295,0.038408,0.039379,0.040224,0.042632,0.045025,0.044885,0.043862,0.043299
2023-04-07,0.037662,0.03893,0.040034,0.040995,0.043715,0.046336,0.046013,0.044636,0.043878
2023-04-10,0.036204,0.037326,0.038306,0.039161,0.041608,0.044105,0.044083,0.043192,0.042697
2023-04-11,0.035887,0.036908,0.037806,0.038594,0.040893,0.043455,0.043744,0.043111,0.042699
2023-04-12,0.036874,0.038067,0.03911,0.040021,0.042634,0.045325,0.045293,0.044227,0.043608
2023-04-13,0.037205,0.038143,0.038966,0.039687,0.041775,0.044029,0.044176,0.043497,0.043081
2023-04-14,0.037442,0.038389,0.039221,0.039951,0.042082,0.044451,0.044691,0.044038,0.043613
2023-04-17,0.037892,0.038765,0.039536,0.040216,0.042217,0.044535,0.044853,0.044209,0.043749
2023-04-18,0.038107,0.038948,0.039688,0.040338,0.042234,0.044344,0.044537,0.043888,0.043461
2023-04-19,0.038862,0.039865,0.040737,0.041496,0.043647,0.045726,0.045493,0.044449,0.043879
2023-04-20,0.038337,0.039376,0.040281,0.041069,0.043308,0.045505,0.045324,0.044313,0.04376
2023-04-21,0.038181,0.039198,0.040084,0.040855,0.043046,0.045194,0.045018,0.044036,0.0435
2023-04-24,0.038033,0.038863,0.039593,0.040236,0.04212,0.044249,0.044475,0.043823,0.043381
2023-04-25,0.037443,0.038148,0.038775,0.039331,0.041006,0.043117,0.04365,0.043342,0.043049
2023-04-26,0.038395,0.039612,0.040667,0.041582,0.044147,0.046501,0.046072,0.044796,0.044147
2023-04-27,0.036523,0.037379,0.038138,0.038812,0.040837,0.043368,0.043977,0.043569,0.043198
2023-04-28,0.035441,0.036622,0.037658,0.038568,0.041213,0.044119,0.044372,0.043546,0.043022
2023-05-01,0.035048,0.036177,0.037171,0.038045,0.040605,0.04351,0.043895,0.043211,0.042746
